company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
Raumausstatter Roland Müller - Bonn,https://raumausstatter-mueller.de/,Google,Raumausstatter,"Bonn, Nordrhein-Westfalen, Deutschland",roland@raumausstatter-mueller.de,1.0,M:1/T:0,Modern/Abstract
Raumausstatter Münster,https://wiebracht.com/,Google,Raumausstatter,"Münster, Nordrhein-Westfalen, Deutschland",info@wiebracht.com,1.0,M:2/T:1,Modern/Abstract
Raumausstatter/in Gehälter in Deutschland 2025 - Stepstone,"https://www.stepstone.de/gehalt/Raumausstatter-in.html#:~:text=11%20%E2%82%AC%20pro%20Stunde.,in%20Essen%2C%20Bochum%2C%20Duisburg.",Google,Raumausstatter,"Münster, Nordrhein-Westfalen, Deutschland",,1.0,M:1/T:0,Modern/Abstract
Raumausstatter*in - Handwerkskammer Hamburg,"https://www.hwk-hamburg.de/artikel/raumausstatterin-93,0,1667.html#:~:text=Vom%20Wohnzimmer%20bis%20hin%20zum,und%20Kundenwunsch%20die%20richtige%20Atmosph%C3%A4re.",Google,Raumausstatter,"Münster, Nordrhein-Westfalen, Deutschland","bettina.galvis@hwk-hamburg.de,anisa.sarac@hwk-hamburg.de,ragna.sekora@hwk-hamburg.de,eva.brandis@hwk-hamburg.de,marco.scholz@hwk-hamburg.de,jonas.harder@hwk-hamburg.de,svenja.reinholtz@hwk-hamburg.de,harald.hinterkeuser@hwk-hamburg.de,torsten.hoppe@hwk-hamburg.de,anton.linder@hwk-hamburg.de,vanessa.hupe@hwk-hamburg.de,maja.liebisch@hwk-hamburg.de,jasmin.moeller@hwk-hamburg.de,maylin.kesper@hwk-hamburg.de,nachwuchs@hwk-hamburg.de,info@hwk-hamburg.de",1.0,M:1/T:0,Modern/Abstract
Bisch . Otteni – Architekten und Innenarchitekten – Karlsruhe,https://www.bo-plan.de/,Google,Innenarchitekt,"Karlsruhe, Baden-Württemberg, Deutschland",,11.0,M:11/T:0,Modern/Abstract
"Inneneinrichtung, Raumgestaltung & Innenarchitektur in ...",https://gaffga-interieur-design.de/karlsruhe/,Google,Innenarchitekt,"Karlsruhe, Baden-Württemberg, Deutschland",info@gaffga-interieur-design.de,1.0,M:1/T:0,Modern/Abstract
Innenarchitektur Karlsruhe | Praxisplanung | Büroplanung,https://www.innenarchitektur-bruchsal.de/,Google,Innenarchitekt,"Karlsruhe, Baden-Württemberg, Deutschland",,4.0,M:4/T:0,Modern/Abstract
Innenarchitektur & Architektur in Karlsruhe,https://raum-in-form.com/innenarchitektur-karlsruhe/,Google,Innenarchitekt,"Karlsruhe, Baden-Württemberg, Deutschland",info@raum-in-form.com,29.0,M:29/T:0,Modern/Abstract
Bauer Raumausstattung: Bodenbeläge Gardinen ...,https://bauer-raumausstattung.de/,Google,Raumausstatter,"Karlsruhe, Baden-Württemberg, Deutschland",bauer_raumausstattung@web.de,3.0,M:3/T:0,Modern/Abstract
Kaufmann Gwinner Karlsruhe - Ihr Raumausstatter,https://www.kaufmann-gwinner.de/index.htm,Google,Raumausstatter,"Karlsruhe, Baden-Württemberg, Deutschland",info@kaufmann-gwinner.de,1.0,M:1/T:0,Modern/Abstract
Interior Design Heike Karsch • Exklusive moderne ...,https://innenarchitekt-mannheim.de/,Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland",info@innenarchitekt-mannheim.de,15.0,M:15/T:0,Modern/Abstract
ABOUTLAMA,https://www.aboutlama.com/,Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland",hello@aboutlama.com,1.0,M:1/T:0,Modern/Abstract
Lohnt sich ein Innenarchitekt? Alle Vorteile und Kosten im Überblick,"https://farbmut.de/innenarchitekt/#:~:text=Die%20Kosten%20f%C3%BCr%20einen%20Innenarchitekten,oder%20mehr%20f%C3%BCr%20erfahrene%20Innenarchitekten.",Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland",hallo@farbmut.de,1.0,M:1/T:0,Modern/Abstract
studio applaus - space identity & consulting,https://www.studioapplaus.de/,Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland","hello@studioapplaus.de,benutzer@domain.com",1.0,M:1/T:0,Modern/Abstract
A.I.D.A. Concept | Interior Design,https://aidaconcept.de/,Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland",awatkins@aidaconcept.de,2.0,M:2/T:0,Modern/Abstract
Innenarchitektur & Architektur in Mannheim,https://raum-in-form.com/innenarchitektur-mannheim/,Google,Innenarchitekt,"Mannheim, Baden-Württemberg, Deutschland",info@raum-in-form.com,30.0,M:30/T:0,Modern/Abstract
Home | Dombrowski Raumausstattung | Mannheim | Flexibel,https://www.dombrowskiraumausstattung.de/,Google,Raumausstatter,"Mannheim, Baden-Württemberg, Deutschland",info@dombrowskiraumausstattung.de,2.0,M:2/T:0,Modern/Abstract
www.ampersberger.de,https://www.ampersberger.de/,Google,Raumausstatter,"Mannheim, Baden-Württemberg, Deutschland",info@ampersberger.de,1.0,M:1/T:0,Modern/Abstract
Raumausstatter/in Gehälter in Deutschland 2025 - Stepstone,"https://www.stepstone.de/gehalt/Raumausstatter-in.html#:~:text=11%20%E2%82%AC%20pro%20Stunde.,in%20Essen%2C%20Bochum%2C%20Duisburg.",Google,Raumausstatter,"Mannheim, Baden-Württemberg, Deutschland",,1.0,M:1/T:0,Modern/Abstract
Raumausstatter/-in | Knutzen Wohnen,"https://www.knutzen.de/jobs-karriere/ausbildung/informationen/raumausstatterin/#:~:text=Wer%20die%20Ausbildung%20mit%20den,%2Fw%2Fd)%20nennen.",Google,Raumausstatter,"Mannheim, Baden-Württemberg, Deutschland",,2.0,M:2/T:0,Modern/Abstract
ASM Raumausstatter,https://www.asm-raumausstatter.de/,Google,Raumausstatter,"Mannheim, Baden-Württemberg, Deutschland",info@asm-raumausstatter.de,1.0,M:1/T:0,Modern/Abstract
Inclusive Office Design: Innenarchitektur Augsburg,https://inclusiveofficedesign.com/,Google,Innenarchitekt,"Augsburg, Bayern, Deutschland",info@inclusive-office-design.com,3.0,M:3/T:0,Modern/Abstract
Raumgestaltung in Augsburg,https://www.foerg-inneneinrichtung.de/,Google,Innenarchitekt,"Augsburg, Bayern, Deutschland","_Z3G6678-235ecbd4-503811ba@1199w.JPG,IMG_7841-fbbd0507-495fcc43@379w.JPG,header-buerowelten-8e827714-7eb61692@584w.webp,1810e7a5-7eb61692@1264w.webp,_Z3G0275-4d48a247-f7a0f5a4@991w.webp,1810e7a5-7eb61692@767w.webp,header-buerowelten-8e827714-7eb61692@976w2x.webp,02-Ulrike-Foerg-9dd69512-7eb61692@468w.webp,header-buerowelten-8e827714-7eb61692@1168w2x.webp,IMG_7663-83388346-503811ba@1199w.JPG,_Z3G6785-9f564745-495fcc43@379w.JPG,IMG_7841-fbbd0507-495fcc43@656w2x.JPG,_Z3G6785-9f564745-495fcc43@1074w2x.JPG,_Z3G6785-9f564745-495fcc43@758w2x.JPG,IMG_7663-83388346-503811ba@ll.JPG,_Z3G6785-9f564745-495fcc43@900w2x.JPG,_Z3G0275-debac582-f7a0f5a4@575w.webp,_Z3G6785-9f564745-495fcc43@450w.JPG,02-Ulrike-Foerg-9dd69512-7eb61692@720w2x.webp,_Z3G6678-235ecbd4-503811ba@ll.JPG,IMG_7841-fbbd0507-495fcc43@1382w2x.JPG,_Z3G6785-9f564745-495fcc43@656w2x.JPG,_Z3G6678-75754ca0-503811ba@575w.JPG,IMG_7663-78e0d1eb-503811ba@414w.JPG,IMG_7663-83388346-503811ba@2560w.JPG,1810e7a5-7eb61692@976w2x.webp,02-Ulrike-Foerg-9dd69512-7eb61692@376w.webp,02-Ulrike-Foerg-9dd69512-7eb61692@812w2x.webp,IMG_7663-83388346-503811ba@1982w2x.webp,header-buerowelten-8e827714-7eb61692@2528w2x.webp,IMG_7663-78e0d1eb-503811ba@414w.webp,IMG_7663-78e0d1eb-503811ba@828w2x.JPG,02-Ulrike-Foerg-9dd69512-7eb61692@936w2x.webp,header-buerowelten-8e827714-7eb61692@488w.webp,IMG_7663-78e0d1eb-503811ba@1150w2x.JPG,1810e7a5-7eb61692@575w.webp,1810e7a5-7eb61692@1150w2x.webp,_Z3G6785-9f564745-495fcc43@328w.JPG,header-buerowelten-8e827714-7eb61692@767w.webp,IMG_7663-78e0d1eb-503811ba@1534w2x.webp,_Z3G6678-235ecbd4-503811ba@2398w2x.webp,_Z3G6785-9f564745-495fcc43@537w.JPG,_Z3G0275-debac582-f7a0f5a4@1150w2x.webp,IMG_7841-fbbd0507-495fcc43@691w.JPG,IMG_7663-78e0d1eb-503811ba@828w2x.webp,_Z3G6678-75754ca0-503811ba@1150w2x.webp,_Z3G6678-235ecbd4-503811ba@1199w.webp,1810e7a5-7eb61692@414w.webp,header-buerowelten-8e827714-7eb61692@828w2x.webp,02-Ulrike-Foerg-9dd69512-7eb61692@691w.webp,1810e7a5-7eb61692@1534w2x.webp,_Z3G0275-4d48a247-f7a0f5a4@2560w.webp,_Z3G6678-235ecbd4-503811ba@2398w2x.JPG,IMG_7663-83388346-503811ba@1982w2x.JPG,1810e7a5-7eb61692@1807w2x.webp,_Z3G0275-4d48a247-f7a0f5a4@1982w2x.webp,IMG_7663-78e0d1eb-503811ba@767w.webp,_Z3G6785-9f564745-495fcc43@691w.JPG,IMG_7663-83388346-503811ba@991w.webp,_Z3G6678-235ecbd4-503811ba@1982w2x.JPG,_Z3G6785-9f564745-495fcc43@752w2x.JPG,_Z3G6678-75754ca0-503811ba@767w.webp,_Z3G6678-75754ca0-503811ba@828w2x.webp,IMG_7841-fbbd0507-495fcc43@752w2x.JPG,_Z3G6678-235ecbd4-503811ba@991w.webp,IMG_7841-fbbd0507-495fcc43@1074w2x.JPG,02-Ulrike-Foerg-9dd69512-7eb61692@406w.webp,_Z3G6785-9f564745-495fcc43@1382w2x.JPG,IMG_7663-83388346-503811ba@2398w2x.JPG,header-buerowelten-8e827714-7eb61692@575w.webp,1810e7a5-7eb61692@1168w2x.webp,_Z3G6678-75754ca0-503811ba@1150w2x.JPG,IMG_7663-83388346-503811ba@2398w2x.webp,1810e7a5-7eb61692@488w.webp,_Z3G6678-235ecbd4-503811ba@1982w2x.webp,_Z3G6678-235ecbd4-503811ba@2560w.webp,IMG_7663-83388346-503811ba@2560w.webp,IMG_7841-fbbd0507-495fcc43@900w2x.JPG,_Z3G0275-debac582-f7a0f5a4@767w.webp,_Z3G6678-75754ca0-503811ba@1534w2x.JPG,1810e7a5-7eb61692@828w2x.webp,02-Ulrike-Foerg-9dd69512-7eb61692@360w.webp,_Z3G6678-75754ca0-503811ba@575w.webp,02-Ulrike-Foerg-9dd69512-7eb61692@752w2x.webp,_Z3G6678-75754ca0-503811ba@767w.JPG,_Z3G0275-4d48a247-f7a0f5a4@1199w.webp,_Z3G6678-75754ca0-503811ba@828w2x.JPG,IMG_7841-fbbd0507-495fcc43@450w.JPG,IMG_7663-78e0d1eb-503811ba@1150w2x.webp,_Z3G6678-75754ca0-503811ba@1534w2x.webp,_Z3G0275-debac582-f7a0f5a4@828w2x.webp,_Z3G0275-4d48a247-f7a0f5a4@2398w2x.webp,_Z3G6678-75754ca0-503811ba@414w.webp,_Z3G6785-9f564745-495fcc43@376w.JPG,_Z3G0275-debac582-f7a0f5a4@1534w2x.webp,header-buerowelten-8e827714-7eb61692@1264w.webp,IMG_7663-83388346-503811ba@1199w.webp,02-Ulrike-Foerg-9dd69512-7eb61692@1074w2x.webp,02-Ulrike-Foerg-9dd69512-7eb61692@1382w2x.webp,IMG_7841-fbbd0507-495fcc43@376w.JPG,IMG_7663-83388346-503811ba@991w.JPG,_Z3G6678-235ecbd4-503811ba@2560w.JPG,_Z3G6678-75754ca0-503811ba@414w.JPG,header-buerowelten-8e827714-7eb61692@1150w2x.webp,header-buerowelten-8e827714-7eb61692@1534w2x.webp,IMG_7663-78e0d1eb-503811ba@575w.webp,1810e7a5-7eb61692@584w.webp,_Z3G6678-235ecbd4-503811ba@991w.JPG,_Z3G0275-debac582-f7a0f5a4@414w.webp,header-buerowelten-8e827714-7eb61692@414w.webp,IMG_7841-fbbd0507-495fcc43@758w2x.JPG,IMG_7663-78e0d1eb-503811ba@575w.JPG,IMG_7663-78e0d1eb-503811ba@1534w2x.JPG,IMG_7841-fbbd0507-495fcc43@328w.JPG,IMG_7841-fbbd0507-495fcc43@537w.JPG,02-Ulrike-Foerg-9dd69512-7eb61692@537w.webp,IMG_7663-78e0d1eb-503811ba@767w.JPG",1.0,M:1/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Augsburg, Bayern, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
Innenarchitekt in Augsburg für beispielloses Interior Design,https://kranz-buero.de/innenarchitekt-bayern/innenarchitekt-augsburg/,Google,Innenarchitekt,"Augsburg, Bayern, Deutschland",info@kranz-buero.de,1.0,M:7/T:6,Modern/Abstract
"Raumausstattung Michael Krebs, Augsburg",https://www.krebs-raumausstattung.de/,Google,Raumausstatter,"Augsburg, Bayern, Deutschland",info@krebs-raumausstattung.de,2.0,M:2/T:0,Modern/Abstract
Raumausstattung: Team Denk seit über 30 Jahren in ...,https://www.raumgestaltung-denk.de/,Google,Raumausstatter,"Augsburg, Bayern, Deutschland",design@raumgestaltung-denk.de,1.0,M:1/T:0,Modern/Abstract
Innenarchitektur – Conceptual Design (M.A.),https://www.hs-rm.de/design-informatik-medien/studiengaenge/master/innenarchitektur-conceptual-design,Google,Innenarchitekt,"Wiesbaden, Hessen, Deutschland",,1.0,M:2/T:1,Modern/Abstract
Innenarchitekt Mönchengladbach - Planungsbüro in Bochum,https://one-contact.de/innenarchitekt-moenchengladbach/,Google,Innenarchitekt,"Mönchengladbach, Nordrhein-Westfalen, Deutschland",info@one-contact.de,5.0,M:5/T:0,Modern/Abstract
bert haller innenarchitekten,https://www.architonic.com/en/c/bert-haller-innenarchitekten/5204992,Google,Innenarchitekt,"Mönchengladbach, Nordrhein-Westfalen, Deutschland",,1.0,M:1/T:0,Modern/Abstract
ZIMMERMANNS Kreatives Wohnen: Home,https://www.zimmermanns.de/,Google,Innenarchitekt,"Mönchengladbach, Nordrhein-Westfalen, Deutschland",info@zimmermanns.de,2.0,M:3/T:1,Modern/Abstract
Innenarchitekten in Mönchengladbach: Jetzt kostenlos ...,https://www.my-hammer.de/bauen-renovieren/innenarchitekt-berufe/moenchengladbach,Google,Innenarchitekt,"Mönchengladbach, Nordrhein-Westfalen, Deutschland","hello@handwerk-holz.de,service@myhammer.de",7.0,M:8/T:1,Modern/Abstract
Raumausstattung Schaffrath - Mönchengladbach,https://www.raumausstattung-schaffrath.de/,Google,Raumausstatter,"Mönchengladbach, Nordrhein-Westfalen, Deutschland",,1.0,M:1/T:0,Modern/Abstract
Architekt Gelsenkirchen – Exklusive Architektur & Planung,https://one-contact.de/architekt-gelsenkirchen/,Google,Innenarchitekt,"Gelsenkirchen, Nordrhein-Westfalen, Deutschland",info@one-contact.de,4.0,M:4/T:0,Modern/Abstract
Unser Büro - Anika Müller - AM Architekten Gelsenkirchen,https://anika-mueller.eu/BUeRO/ANIKA-MUeLLER,Google,Innenarchitekt,"Gelsenkirchen, Nordrhein-Westfalen, Deutschland",mail@anika-mueller.eu,4.0,M:4/T:0,Modern/Abstract
Leysgardinen und Raumausstatter in Gelsenkirchen ...,https://leysgardinen.de/,Google,Raumausstatter,"Gelsenkirchen, Nordrhein-Westfalen, Deutschland",info@leysgardinen.de,1.0,M:2/T:1,Modern/Abstract
Melissa Gardinen: Vorhänge | Gelsenkirchen,https://www.melissa-gardinen.de/,Google,Raumausstatter,"Gelsenkirchen, Nordrhein-Westfalen, Deutschland",info@melissa-gardinen.de,3.0,M:4/T:1,Modern/Abstract
Innenarchitektur und Design Braunschweig,https://www.mspconcept.de/,Google,Innenarchitekt,"Braunschweig, Niedersachsen, Deutschland",meike.springer@mspconcept.de,1.0,M:1/T:0,Modern/Abstract
meyer Der Raumausstatter – Ihr Experte für Sonnenschutz,https://www.meyer-raumausstattung.com/,Google,Raumausstatter,"Braunschweig, Niedersachsen, Deutschland",info@meyer-raumausstattung.com,2.0,M:2/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Aachen, Nordrhein-Westfalen, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
"Inneneinrichtung, Raumgestaltung & Innenarchitektur in ...",https://gaffga-interieur-design.de/inneneinrichtung-aachen/,Google,Innenarchitekt,"Aachen, Nordrhein-Westfalen, Deutschland",info@gaffga-interieur-design.de,1.0,M:1/T:0,Modern/Abstract
Innendesign Schumacher: Interior Design in Aachen & NRW,https://www.innendesign-schumacher.de/,Google,Innenarchitekt,"Aachen, Nordrhein-Westfalen, Deutschland",info@innendesign-schumacher.de,3.0,M:3/T:0,Modern/Abstract
Innenarchitekt Aachen - Planungsbüro in Bochum,https://one-contact.de/innenarchitekt-aachen/,Google,Innenarchitekt,"Aachen, Nordrhein-Westfalen, Deutschland",info@one-contact.de,5.0,M:5/T:0,Modern/Abstract
Raumausstatter Aachen - HORBACH RAUMAUSSTATTUNG,https://www.horbach-raumausstattung.de/,Google,Raumausstatter,"Aachen, Nordrhein-Westfalen, Deutschland","info@tim-gatzky.de,info@horbach-raumausstattung.de",1.0,M:5/T:4,Modern/Abstract
Johannes Grosch Raumgestaltung in Aachen,https://raumgestaltungaachen.de/,Google,Raumausstatter,"Aachen, Nordrhein-Westfalen, Deutschland",,2.0,M:2/T:0,Modern/Abstract
Architects in Kiel - Top 30 Architects in Kiel - RTF,https://www.re-thinkingthefuture.com/top-architects/a4917-architects-in-kiel-top-30-architects-in-kiel/,Google,Innenarchitekt,"Kiel, Schleswig-Holstein, Deutschland",,3.0,M:3/T:0,Modern/Abstract
KIEL Concepts - Creating Brand Experience,https://kielconcepts.com/,Google,Innenarchitekt,"Kiel, Schleswig-Holstein, Deutschland",kontakt@kielconcepts.com,2.0,M:3/T:1,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Kiel, Schleswig-Holstein, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
Jens Schnack Raumausstattermeister,https://www.jens-schnack.de/,Google,Raumausstatter,"Kiel, Schleswig-Holstein, Deutschland",8c4075d5481d476e945486754f783364@sentry.io,1.0,M:1/T:0,Modern/Abstract
Raumausstattung Rademann in Kiel,https://www.jab.de/es/es/retailer/jab-anstoetz-kiel-rademann,Google,Raumausstatter,"Kiel, Schleswig-Holstein, Deutschland",info@rademann-kiel.de,1.0,M:1/T:0,Modern/Abstract
Innenarchitektur Barbara Mario Graupner Atelier N4 Flöha,https://www.atelier-n4.de/,Google,Innenarchitekt,"Chemnitz, Sachsen, Deutschland",,2.0,M:2/T:0,Modern/Abstract
Millimetergenau - Chemnitz,https://www.millimetergenau.de/,Google,Innenarchitekt,"Chemnitz, Sachsen, Deutschland",,5.0,M:5/T:0,Modern/Abstract
Fischer's Fine Interiors - Inneneinrichtung aus Chemnitz,https://fischers-fine-interiors.de/,Google,Innenarchitekt,"Chemnitz, Sachsen, Deutschland",kontakt@fischers-fine-interiors.de,1.0,M:1/T:0,Modern/Abstract
Mitschke | Werkstätte für gute Raumgestaltung in Chemnitz,https://www.mitschke-raum.de/raumausstattung-chemnitz.htm,Google,Raumausstatter,"Chemnitz, Sachsen, Deutschland",info@mitschke-raum.de,1.0,M:1/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Halle, Sachsen-Anhalt, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
Art und Raum - Raumausstatter Halle,https://www.artundraum-halle.de/,Google,Raumausstatter,"Halle, Sachsen-Anhalt, Deutschland",mail@artundraum-halle.de,1.0,M:1/T:0,Modern/Abstract
MARTIN POTT - Raumausstatter,https://www.raumausstattung-pott.de/,Google,Raumausstatter,"Halle, Sachsen-Anhalt, Deutschland",info@raumausstattung-pott.de,2.0,M:4/T:2,Modern/Abstract
"Raumkonzepte Ebert - Inneneinrichtung, Dekoration und ...",https://www.raumkonzepte-ebert.de/,Google,Innenarchitekt,"Magdeburg, Sachsen-Anhalt, Deutschland",info@raumkonzepte-ebert.de,1.0,M:3/T:2,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Magdeburg, Sachsen-Anhalt, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
dekopol: Raumausstatter Magdeburg,https://www.dekopol.de/,Google,Raumausstatter,"Magdeburg, Sachsen-Anhalt, Deutschland","sonnenschutz@dekopol.de,info@dekopol.de",1.0,M:1/T:0,Modern/Abstract
Raumausstatter Magdeburg | Raumausstattung ...,https://www.wohn-klang.de/,Google,Raumausstatter,"Magdeburg, Sachsen-Anhalt, Deutschland",info@wohn-klang.de,2.0,M:2/T:0,Modern/Abstract
about | Studio Peter Gässler - Innenarchitektur Freiburg,https://www.studiopetergaessler.de/en,Google,Innenarchitekt,"Freiburg, Baden-Württemberg, Deutschland","pag@studiopetergaessler.de,pg@studiopetergaessler.de,mr@studiopetergaessler.de,pk@studiopetergaessler.de,mk@studiopetergaessler.de,ms@studiopetergaessler.de,mm@studiopetergaessler.de",3.0,M:3/T:0,Modern/Abstract
Innenarchitektur in und um Freiburg,https://celineratey-interiordesign.de/,Google,Innenarchitekt,"Freiburg, Baden-Württemberg, Deutschland",info@celineratey-interiordesign.de,1.0,M:1/T:0,Modern/Abstract
Architektur & Innenarchitektur aus Offenburg und Freiburg,https://partner-ag.de/,Google,Innenarchitekt,"Freiburg, Baden-Württemberg, Deutschland","o.frank@partner-ag.de,s.mueller@partner-ag.de,f.talmon@partner-ag.de,v.hin@partner-ag.de,n.seger@partner-ag.de,m.kohler@partner-ag.de,r.albuquerque@partner-ag.de,c.mathieu@partner-ag.de,d.velasquez@partner-ag.de,j.feisst@partner-ag.de,m.statilko@partner-ag.de,j.berger@partner-ag.de,r.seibert@partner-ag.de,gnaedig@partner-ag.de,h.messinger@partner-ag.de,info@partner-ag.de,u.meissner-tings@partner-ag.de,m.gmeiner@partner-ag.de,j.romanowicz@partner-ag.de,v.suhm@partner-ag.de,j.misselwitz@partner-ag.de,u.stubenrauch@partner-ag.de,l.ivetta@partner-ag.de,k.gnaedig@partner-ag.de,d.buggle@partner-ag.de,m.stoz@partner-ag.de,l.mueller@partner-ag.de,u.furrer@partner-ag.de,d.baryla@partner-ag.de,s.woerner@partner-ag.de,j.kuhnt@partner-ag.de,a.willmann@partner-ag.de,a.muenter@partner-ag.de,m.el-hakim@partner-ag.de,e.burdumy@partner-ag.de,r.armbruster@partner-ag.de",3.0,M:4/T:1,Modern/Abstract
Raumausstatter Freiburg,https://www.ringwald-raumausstattung.de/raumausstatter-freiburg/,Google,Raumausstatter,"Freiburg, Baden-Württemberg, Deutschland",info@ringwald-raumausstattung.de,3.0,M:3/T:0,Modern/Abstract
"Raumausstattung Freiburg, emmendingen, Teningen",https://www.raumausstattung-bauser.de/,Google,Raumausstatter,"Freiburg, Baden-Württemberg, Deutschland","teningen@raumausstattung-bauser.de,merzhausen@raumausstattung-bauser.de",2.0,M:3/T:1,Modern/Abstract
Innenarchitekt in Krefeld für beispielloses Interior Design,https://kranz-buero.de/innenarchitekt-bayern/krefeld/,Google,Innenarchitekt,"Krefeld, Nordrhein-Westfalen, Deutschland",info@kranz-buero.de,1.0,M:7/T:6,Modern/Abstract
Was gute Innenarchitekten können und kosten - Wohnglück,"https://wohnglueck.de/artikel/innenarchitekt-finden-81778#:~:text=Stundenhonorare%20von%20Innenarchitekten%20liegen%20meist,etwa%20zwei%20bis%20f%C3%BCnf%20Stunden.",Google,Innenarchitekt,"Krefeld, Nordrhein-Westfalen, Deutschland","chupurnov@gmail.com,datenschutz@deinneueszuhause.de,datenschutz@DeinNeuesHause.de",4.0,M:4/T:0,Modern/Abstract
Stadtinformationen | Stadt Krefeld,"https://www.krefeld.de/de/stadtmarketing/stadtinformationen/#:~:text=In%20der%20internationalen%20Architekturszene%20sind,besonderes%20Flair%20als%20Architekturstadt%20verleihen.",Google,Innenarchitekt,"Krefeld, Nordrhein-Westfalen, Deutschland","naturschutz@krefeld.de,F.Gnass-Pollmanns@Krefeld.de,Christian.Gather@Krefeld.de,A.Winterstein@Krefeld.de,Marius.Lux@Krefeld.de,Ansgar.Mertens@Krefeld.de,C.Montforts@Krefeld.de,Sabine.Lauxen@Krefeld.de,P.Barrawasser@Krefeld.de,L.Scholten-Bruynen@Krefeld.de,Anika.Siebert@Krefeld.de,Hannah.Finke@Krefeld.de,ger@Krefeld.de,stadtmarketing@krefeld.de,Simone.Krischer@Krefeld.de,Onur.Kir@Krefeld.de,Lisa.Fehrenbach@Krefeld.de",9.0,M:15/T:6,Modern/Abstract
Stapelmann Architektur | Krefeld,https://www.stapelmannarchitektur.com/,Google,Innenarchitekt,"Krefeld, Nordrhein-Westfalen, Deutschland",stapelmann@stapelmannarchitektur.com,2.0,M:2/T:0,Modern/Abstract
Studio Meuleneers - Krefeld,https://studiomeuleneers.de/,Google,Innenarchitekt,"Krefeld, Nordrhein-Westfalen, Deutschland","maxi.muster@beispiel.de,info@studiomeuleneers.de",2.0,M:2/T:0,Modern/Abstract
Grüttner Raumausstattung: Die Raumausstatter in Krefeld ...,https://www.gruettner.com/,Google,Raumausstatter,"Krefeld, Nordrhein-Westfalen, Deutschland",info@gruettner.com,1.0,M:1/T:0,Modern/Abstract
Raumausstatter Tobias Flock Krefeld,https://www.raumausstatter-flock.de/,Google,Raumausstatter,"Krefeld, Nordrhein-Westfalen, Deutschland",info@raumausstatter-flock.de,1.0,M:1/T:0,Modern/Abstract
Dino Bruns Raumdesign | Krefeld,https://www.dino-bruns.de/,Google,Raumausstatter,"Krefeld, Nordrhein-Westfalen, Deutschland",info@dino-bruns.de,1.0,M:1/T:0,Modern/Abstract
"MS in Interior Design in Germany: Top Universities, Admission","https://www.studyeurope.in/ms-in-interior-design-in-germany/#:~:text=Great%20universities%3A%20Germany%20has%20some,in%20Germany%20is%20relatively%20low.",Google,Innenarchitekt,"Mainz, Rheinland-Pfalz, Deutschland","info@anigdha.com,contact@anighdha.com",2.0,M:2/T:0,Modern/Abstract
What is the 70/30 rule in interior design? - Group 3 Designs,"https://www.group3designs.com/2025/05/what-is-the-70-30-rule-in-interior-design/#:~:text=The%2070%2F30%20rule%20suggests,the%20space%20from%20feeling%20monotonous.",Google,Innenarchitekt,"Mainz, Rheinland-Pfalz, Deutschland",info@group3designs.net,2.0,M:2/T:0,Modern/Abstract
CONSTANZE LADNER,https://www.constanzeladner.de/,Google,Innenarchitekt,"Mainz, Rheinland-Pfalz, Deutschland","benutzer@domain.com,mail@constanzeladner.de",9.0,M:9/T:0,Modern/Abstract
